Date,Company,Studio,Project,Category1,Category2,Country,Country_code,OS,Counterparty,Amount_USD
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Germany,DEU,,MainStore,469023.5642205598
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Brazil,BRA,,MainStore,24327.290483282613
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Argentina,ARG,,MainStore,31334.646778042672
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Mexico,MEX,,MainStore,143912.5659604841
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Austria,AUT,,MainStore,35522.12801437817
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Israel,ISR,,MainStore,190219.43431382606
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,Russia,RUS,,MainStore,12902.720051267665
2021-10-31,White,White1,Whiteblack,Revenue,Mobile IAP,France,FRA,,MainStore,81145.6867143638
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,USA,USA,,SuperStore,86651.4801626959
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Japan,JPN,,SuperStore,31597.551715552596
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,China,CHN,,SuperStore,195647.2246738084
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Germany,DEU,,SuperStore,630885.141809891
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Brazil,BRA,,SuperStore,17597.5591936613
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Argentina,ARG,,SuperStore,42166.17235643585
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Mexico,MEX,,SuperStore,179685.02245878175
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Austria,AUT,,SuperStore,32687.81202518879
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Israel,ISR,,SuperStore,249690.83433488075
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Russia,RUS,,SuperStore,27731.000203434833
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,France,FRA,,SuperStore,126638.61475921815
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,USA,USA,,MainStore,76077.16931246125
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Japan,JPN,,MainStore,27741.618345236544
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,China,CHN,,MainStore,171771.87289906517
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Germany,DEU,,MainStore,553896.5481036273
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Brazil,BRA,,MainStore,15450.082188423841
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Argentina,ARG,,MainStore,37020.522068358274
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Mexico,MEX,,MainStore,157757.58072272543
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Austria,AUT,,MainStore,28698.831286263223
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Israel,ISR,,MainStore,219220.39697184833
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,Russia,RUS,,MainStore,24346.91240956838
2021-11-30,White,White1,Whiteblack,Revenue,Mobile IAP,France,FRA,,MainStore,111184.56740084902
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,USA,USA,,SuperStore,79269.29541585268
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Japan,JPN,,SuperStore,22023.23184222691
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,China,CHN,,SuperStore,193089.1574866745
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Germany,DEU,,SuperStore,593874.5538210248
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Brazil,BRA,,SuperStore,23420.00373163189
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Argentina,ARG,,SuperStore,42712.968955582175
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Mexico,MEX,,SuperStore,170098.92519853616
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Austria,AUT,,SuperStore,34507.725711310835
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Israel,ISR,,SuperStore,242355.69062403258
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Russia,RUS,,SuperStore,27005.659409377906
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,France,FRA,,SuperStore,113340.1544894311
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,USA,USA,,MainStore,68961.50537903783
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Japan,JPN,,MainStore,19159.438887201206
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,China,CHN,,MainStore,167980.79133661935
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Germany,DEU,,MainStore,516650.0222179597
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Brazil,BRA,,MainStore,20374.581416968504
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Argentina,ARG,,MainStore,37158.78415384515
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Mexico,MEX,,MainStore,147980.09599441354
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Austria,AUT,,MainStore,30020.510460889232
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Israel,ISR,,MainStore,210840.94635799245
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,Russia,RUS,,MainStore,23493.97603263969
2021-12-31,White,White1,Whiteblack,Revenue,Mobile IAP,France,FRA,,MainStore,98601.95719515347
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,598.3543330695825
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,150.4192063997355
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,1341.320055007729
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,4111.961544173908
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,163.847819187481
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,307.89900668872787
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,1232.7675678051826
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,270.7826371647116
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,1613.1156027134953
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,150.17585960716892
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,771.0068336466888
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,224.06871024578467
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,56.32822511918494
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,502.2907634186651
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,1539.8266025027142
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,61.35690425033495
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,115.30046579720948
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,461.6405759675815
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,101.40131509567168
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,604.0713881407319
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,56.237097840682395
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,288.72274713820747
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,142.84608136147767
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,35.90981632150531
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,320.2154695303834
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,981.6551177645227
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,39.11565040481428
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,73.50521944906097
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,294.3005616540123
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,64.64436953481169
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,385.101652809264
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,35.85172175477645
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,184.06368735453378
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,152.90401533226176
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,38.43826203049685
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,342.76215767375703
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,1050.7744262009421
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,41.869822064590686
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,78.68079470237012
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,315.0225554844919
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,69.1960435756191
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,412.21704133850045
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,38.37607696782542
2020-11-30,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,197.02379375847605
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,1057.871984775883
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,344.3202801625197
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,2349.168122422243
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,7115.332343152763
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,187.86726584453154
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,423.25317627906236
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,2167.159218515272
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,480.88658461492616
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,2980.905010414996
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,329.6754111617648
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,1196.031051428677
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,413.40834042847604
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,134.55775145421956
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,918.0370676739362
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,2780.6178610571937
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,73.41710122900847
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,165.40412800862504
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,846.90936981423
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,187.92682644119
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,1164.9150474399507
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,128.83464783060185
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,467.3998547913214
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,241.3541450092073
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,78.5568840312579
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,535.9641542924722
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,1623.3674573599935
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,42.862032434605474
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,96.56547290540675
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,494.4387107428575
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,109.71457052123583
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,680.0953144579156
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,75.21564814703335
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,272.87522117639554
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,275.6268051811217
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,89.71208250719492
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,612.0718893541289
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,1853.8881355862627
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,48.94850702924219
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,110.27791872688191
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,564.6497688893127
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,125.29420844806077
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,776.6698961624819
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,85.8963859833577
2020-12-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,311.62392269282407
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,995.9212536856851
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,343.9621719422974
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,2260.083536090131
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,6698.281618834456
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,309.65665756019706
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,398.5500992560187
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,1952.6922716438355
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,410.37534061992557
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,2658.7065064188632
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,180.76976567905078
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,1311.5908112161212
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,381.1870470475794
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,131.65089522242084
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,865.0428595782778
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,2563.75509723022
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,118.52052203642177
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,152.54432503944577
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,747.389412632677
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,157.0704146468829
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,1017.615075888163
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,69.18929877203672
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,502.0089956027803
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,234.02853214238598
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,80.82663354583642
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,531.0902147262299
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,1574.0089985336203
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,72.7652841715552
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,93.6540859720674
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,458.85726845107956
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,96.43286378043614
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,624.7614244519272
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,42.47854211467904
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,308.20676954568154
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,258.5949756963664
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,89.31116708747301
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,586.839817831057
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,1739.2358743421114
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,80.40360173021197
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,103.48514287598637
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,507.02443457199837
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,106.55561455412997
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,690.3438819753742
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,46.93759972429023
2021-01-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,340.5598511878465
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,553.2100950416351
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,171.40042166528983
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,1358.3617937176493
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,4248.509366585208
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,121.69560399606858
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,313.51494053101777
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,1268.5762311877706
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,253.95325489440657
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,1698.5651135202254
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,161.41593103239404
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,861.4425462188883
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,212.57469109613388
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,65.86176213307155
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,521.9596339336284
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,1632.518231889662
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,46.762352421054
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,120.47021960506359
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,487.45892906445005
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,97.58324223633942
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,652.6850423545812
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,62.02515461078777
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,331.01507872115997
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,133.6868549291111
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,41.42003826635077
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,BubbleGum,328.2570540299188
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,BubbleGum,1026.6802078383992
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,BubbleGum,29.408542437586117
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,BubbleGum,75.76294566664527
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,BubbleGum,306.55978281190687
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,BubbleGum,61.36947291840178
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,BubbleGum,410.4694219322545
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,BubbleGum,39.007220491070385
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,BubbleGum,208.1732523291378
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,LockWood,139.62846019511372
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,LockWood,43.26091871500728
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,LockWood,342.8461760633519
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,LockWood,1072.3101879335097
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,LockWood,30.71558156798736
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,LockWood,79.13016914706529
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,LockWood,320.18458699228563
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,LockWood,64.09699002288548
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,LockWood,428.7124068553342
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,LockWood,40.74086518489436
2021-02-28,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,LockWood,217.42534590958417
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,HyperAds,1289.6513705788796
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,HyperAds,417.87937804559374
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,HyperAds,2792.5411851043136
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,HyperAds,8584.491102801141
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,HyperAds,291.02096122002024
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,HyperAds,525.0469271892978
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,HyperAds,2509.505202481809
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,HyperAds,469.80361043844454
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,HyperAds,3428.7338868795314
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,HyperAds,363.38370560966183
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,HyperAds,1624.3619202560776
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,TopChart,490.05767286671676
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,TopChart,158.79097267356354
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,China,CHN,,TopChart,1061.144326115366
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Germany,DEU,,TopChart,3262.0410667228875
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Brazil,BRA,,TopChart,110.58574298796916
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Argentina,ARG,,TopChart,199.5138230021911
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Mexico,MEX,,TopChart,953.5928140200703
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Austria,AUT,,TopChart,178.52178448234665
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Israel,ISR,,TopChart,1302.8926947359562
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Russia,RUS,,TopChart,138.0830332842755
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,France,FRA,,TopChart,617.2451258487743
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,USA,USA,,BubbleGum,306.73293644849986
2021-03-31,White,White1,Whiteblack,Revenue,Revenue from Ads,Japan,JPN,,BubbleGum,99.389161779174
